cbsa_code,cbsa_name,stco_code,stco_name,naics2_code,naics2_name,type,year,county_jobdensity
39300,"Providence, RI-MA",44001,"Bristol County, Rhode Island",00,Total,UC,2010,1214.92749023438
39300,"Providence, RI-MA",44003,"Kent County, Rhode Island",00,Total,MS,2010,2299.611328125
39300,"Providence, RI-MA",44005,"Newport County, Rhode Island",00,Total,MS,2010,3818.40307617188
39300,"Providence, RI-MA",44007,"Providence County, Rhode Island",00,Total,MS,2010,8502.4951171875
39300,"Providence, RI-MA",44009,"Washington County, Rhode Island",00,Total,ES,2010,949.617126464844
39340,"Provo, UT",00000,Metro Total,00,Total,TOTAL,2010,3861.67919921875
39340,"Provo, UT",49023,"Juab County, Utah",00,Total,EX,2010,179.877639770508
39340,"Provo, UT",49049,"Utah County, Utah",00,Total,MS,2010,3926.76586914062
39580,"Raleigh, NC",00000,Metro Total,00,Total,TOTAL,2010,2927.58715820312
39580,"Raleigh, NC",37069,"Franklin County, North Carolina",00,Total,EX,2010,74.0424194335938
39580,"Raleigh, NC",37101,"Johnston County, North Carolina",00,Total,EX,2010,448.285461425781
39580,"Raleigh, NC",37183,"Wake County, North Carolina",00,Total,MS,2010,3222.31689453125
40060,"Richmond, VA",00000,Metro Total,00,Total,TOTAL,2010,4388.431640625
40060,"Richmond, VA",51007,"Amelia County, Virginia",00,Total,EX,2010,19.7019309997559
40060,"Richmond, VA",51036,"Charles City County, Virginia",00,Total,EX,2010,17.3923244476318
40060,"Richmond, VA",51041,"Chesterfield County, Virginia",00,Total,MS,2010,1628.49975585938
40060,"Richmond, VA",51053,"Dinwiddie County, Virginia",00,Total,ES,2010,100.150871276855
40060,"Richmond, VA",51075,"Goochland County, Virginia",00,Total,EX,2010,210.840408325195
40060,"Richmond, VA",51085,"Hanover County, Virginia",00,Total,ES,2010,766.190551757812
40060,"Richmond, VA",51087,"Henrico County, Virginia",00,Total,MS,2010,4016.708984375
40060,"Richmond, VA",51097,"King and Queen County, Virginia",00,Total,EX,2010,3.41064667701721
40060,"Richmond, VA",51101,"King William County, Virginia",00,Total,EX,2010,85.5648803710938
40060,"Richmond, VA",51127,"New Kent County, Virginia",00,Total,EX,2010,21.7088088989258
40060,"Richmond, VA",51145,"Powhatan County, Virginia",00,Total,EX,2010,34.1138877868652
40060,"Richmond, VA",51149,"Prince George County, Virginia",00,Total,ES,2010,105.225814819336
40060,"Richmond, VA",51183,"Sussex County, Virginia",00,Total,EX,2010,22.9378051757812
40060,"Richmond, VA",51570,"Colonial Heights city, Virginia",00,Total,UC,2010,2622.31323242188
40060,"Richmond, VA",51670,"Hopewell city, Virginia",00,Total,UC,2010,1385.14501953125
40060,"Richmond, VA",51730,"Petersburg city, Virginia",00,Total,UC,2010,720.761901855469
40060,"Richmond, VA",51760,"Richmond city, Virginia",00,Total,UC,2010,10865.6279296875
40140,"Riverside, CA",00000,Metro Total,00,Total,TOTAL,2010,3092.95825195312
40140,"Riverside, CA",06065,"Riverside County, California",00,Total,MS,2010,2500.40087890625
40140,"Riverside, CA",06071,"San Bernardino County, California",00,Total,MS,2010,3638.43530273438
40380,"Rochester, NY",00000,Metro Total,00,Total,TOTAL,2010,8402.7412109375
40380,"Rochester, NY",36051,"Livingston County, New York",00,Total,EX,2010,375.778198242188
40380,"Rochester, NY",36055,"Monroe County, New York",00,Total,MS,2010,10440.564453125
40380,"Rochester, NY",36069,"Ontario County, New York",00,Total,EX,2010,1405.54064941406
40380,"Rochester, NY",36073,"Orleans County, New York",00,Total,EX,2010,593.5927734375
40380,"Rochester, NY",36117,"Wayne County, New York",00,Total,EX,2010,409.993927001953
40380,"Rochester, NY",36123,"Yates County, New York",00,Total,EX,2010,434.316619873047
40900,"Sacramento, CA",00000,Metro Total,00,Total,TOTAL,2010,4422.41455078125
40900,"Sacramento, CA",06017,"El Dorado County, California",00,Total,EX,2010,766.184936523438
40900,"Sacramento, CA",06061,"Placer County, California",00,Total,ES,2010,2787.654296875
40900,"Sacramento, CA",06067,"Sacramento County, California",00,Total,UC,2010,5457.48681640625
40900,"Sacramento, CA",06113,"Yolo County, California",00,Total,ES,2010,2471.72802734375
41180,"St. Louis, MO-IL",00000,Metro Total,00,Total,TOTAL,2010,7374.6064453125
41180,"St. Louis, MO-IL",17005,"Bond County, Illinois",00,Total,EX,2010,3290.626953125
41180,"St. Louis, MO-IL",17013,"Calhoun County, Illinois",00,Total,EX,2010,27.2577571868896
41180,"St. Louis, MO-IL",17027,"Clinton County, Illinois",00,Total,EX,2010,276.673553466797
41180,"St. Louis, MO-IL",17083,"Jersey County, Illinois",00,Total,EX,2010,510.364349365234
41180,"St. Louis, MO-IL",17117,"Macoupin County, Illinois",00,Total,EX,2010,512.426879882812
41180,"St. Louis, MO-IL",17119,"Madison County, Illinois",00,Total,MS,2010,2753.41235351562
41180,"St. Louis, MO-IL",17133,"Monroe County, Illinois",00,Total,ES,2010,125.936630249023
41180,"St. Louis, MO-IL",17163,"St. Clair County, Illinois",00,Total,MS,2010,1508.27905273438
41180,"St. Louis, MO-IL",29071,"Franklin County, Missouri",00,Total,EX,2010,476.67138671875
41180,"St. Louis, MO-IL",29099,"Jefferson County, Missouri",00,Total,ES,2010,711.817504882812
41180,"St. Louis, MO-IL",29113,"Lincoln County, Missouri",00,Total,EX,2010,515.998962402344
41180,"St. Louis, MO-IL",29183,"St. Charles County, Missouri",00,Total,MS,2010,1693.23132324219
41180,"St. Louis, MO-IL",29189,"St. Louis County, Missouri",00,Total,UC,2010,4445.96142578125
41180,"St. Louis, MO-IL",29219,"Warren County, Missouri",00,Total,EX,2010,571.67578125
41180,"St. Louis, MO-IL",29510,"St. Louis city, Missouri",00,Total,UC,2010,26327.171875
41620,"Salt Lake City, UT",00000,Metro Total,00,Total,TOTAL,2010,5362.82861328125
41620,"Salt Lake City, UT",49035,"Salt Lake County, Utah",00,Total,UC,2010,5452.392578125
41620,"Salt Lake City, UT",49045,"Tooele County, Utah",00,Total,EX,2010,744.883911132812
41700,"San Antonio, TX",00000,Metro Total,00,Total,TOTAL,2010,6125.3076171875
41700,"San Antonio, TX",48013,"Atascosa County, Texas",00,Total,EX,2010,206.544204711914
41700,"San Antonio, TX",48019,"Bandera County, Texas",00,Total,EX,2010,221.027709960938
41700,"San Antonio, TX",48029,"Bexar County, Texas",00,Total,ES,2010,6878.06103515625
41700,"San Antonio, TX",48091,"Comal County, Texas",00,Total,EX,2010,1130.16931152344
41700,"San Antonio, TX",48187,"Guadalupe County, Texas",00,Total,EX,2010,1033.55395507812
41700,"San Antonio, TX",48259,"Kendall County, Texas",00,Total,EX,2010,490.777435302734
41700,"San Antonio, TX",48325,"Medina County, Texas",00,Total,EX,2010,65.9533386230469
41700,"San Antonio, TX",48493,"Wilson County, Texas",00,Total,EX,2010,112.328514099121
41740,"San Diego, CA",00000,Metro Total,00,Total,TOTAL,2010,7272.009765625
41740,"San Diego, CA",06073,"San Diego County, California",00,Total,MS,2010,7272.009765625
41860,"San Francisco, CA",00000,Metro Total,00,Total,TOTAL,2010,37121.59375
41860,"San Francisco, CA",06001,"Alameda County, California",00,Total,UC,2010,11244.4638671875
41860,"San Francisco, CA",06013,"Contra Costa County, California",00,Total,UC,2010,6784.03173828125
41860,"San Francisco, CA",06041,"Marin County, California",00,Total,MS,2010,3798.69384765625
41860,"San Francisco, CA",06075,"San Francisco County, California",00,Total,UC,2010,109225.7734375
41860,"San Francisco, CA",06081,"San Mateo County, California",00,Total,UC,2010,9329.48828125
41940,"San Jose, CA",00000,Metro Total,00,Total,TOTAL,2010,8636.080078125
41940,"San Jose, CA",06069,"San Benito County, California",00,Total,EX,2010,721.268127441406
41940,"San Jose, CA",06085,"Santa Clara County, California",00,Total,UC,2010,8747.8359375
42540,"Scranton, PA",00000,Metro Total,00,Total,TOTAL,2010,3271.93090820312
42540,"Scranton, PA",42069,"Lackawanna County, Pennsylvania",00,Total,MS,2010,4459.57568359375
42540,"Scranton, PA",42079,"Luzerne County, Pennsylvania",00,Total,MS,2010,2578.96728515625
42540,"Scranton, PA",42131,"Wyoming County, Pennsylvania",00,Total,EX,2010,708.345397949219
42660,"Seattle, WA",00000,Metro Total,00,Total,TOTAL,2010,47913.75
42660,"Seattle, WA",53033,"King County, Washington",00,Total,MS,2010,60418.328125
42660,"Seattle, WA",53053,"Pierce County, Washington",00,Total,MS,2010,5536.93017578125
42660,"Seattle, WA",53061,"Snohomish County, Washington",00,Total,MS,2010,29727.970703125
44060,"Spokane, WA",00000,Metro Total,00,Total,TOTAL,2010,7640.705078125
44060,"Spokane, WA",53063,"Spokane County, Washington",00,Total,ES,2010,7891.04443359375
44060,"Spokane, WA",53065,"Stevens County, Washington",00,Total,EX,2010,710.16015625
44700,"Stockton, CA",00000,Metro Total,00,Total,TOTAL,2010,2344.73193359375
44700,"Stockton, CA",06077,"San Joaquin County, California",00,Total,MS,2010,2344.73193359375
45060,"Syracuse, NY",00000,Metro Total,00,Total,TOTAL,2010,5973.29638671875
45060,"Syracuse, NY",36053,"Madison County, New York",00,Total,EX,2010,639.521850585938
45060,"Syracuse, NY",36067,"Onondaga County, New York",00,Total,MS,2010,6955.03564453125
45060,"Syracuse, NY",36075,"Oswego County, New York",00,Total,EX,2010,1406.29174804688
45300,"Tampa, FL",00000,Metro Total,00,Total,TOTAL,2010,4471.7109375
45300,"Tampa, FL",12053,"Hernando County, Florida",00,Total,ES,2010,379.238311767578
45300,"Tampa, FL",12057,"Hillsborough County, Florida",00,Total,MS,2010,5689.73828125
45300,"Tampa, FL",12101,"Pasco County, Florida",00,Total,MS,2010,1002.40551757812
45300,"Tampa, FL",12103,"Pinellas County, Florida",00,Total,UC,2010,3840.73291015625
45780,"Toledo, OH",00000,Metro Total,00,Total,TOTAL,2010,3865.65893554688
45780,"Toledo, OH",39051,"Fulton County, Ohio",00,Total,EX,2010,820.709167480469
45780,"Toledo, OH",39095,"Lucas County, Ohio",00,Total,MS,2010,5086.78271484375
45780,"Toledo, OH",39123,"Ottawa County, Ohio",00,Total,EX,2010,211.381698608398
45780,"Toledo, OH",39173,"Wood County, Ohio",00,Total,ES,2010,867.153076171875
46060,"Tucson, AZ",00000,Metro Total,00,Total,TOTAL,2010,3105.376953125
46060,"Tucson, AZ",04019,"Pima County, Arizona",00,Total,ES,2010,3105.376953125
46140,"Tulsa, OK",00000,Metro Total,00,Total,TOTAL,2010,4359.80029296875
46140,"Tulsa, OK",40037,"Creek County, Oklahoma",00,Total,ES,2010,532.116333007812
46140,"Tulsa, OK",40111,"Okmulgee County, Oklahoma",00,Total,EX,2010,596.232238769531
46140,"Tulsa, OK",40113,"Osage County, Oklahoma",00,Total,EX,2010,232.579116821289
46140,"Tulsa, OK",40117,"Pawnee County, Oklahoma",00,Total,EX,2010,315.57421875
46140,"Tulsa, OK",40131,"Rogers County, Oklahoma",00,Total,EX,2010,412.637298583984
46140,"Tulsa, OK",40143,"Tulsa County, Oklahoma",00,Total,ES,2010,5096.72265625
46140,"Tulsa, OK",40145,"Wagoner County, Oklahoma",00,Total,ES,2010,232.437896728516
46520,"Urban Honolulu, HI",00000,Metro Total,00,Total,TOTAL,2010,35438.8046875
46520,"Urban Honolulu, HI",15003,"Honolulu County, Hawaii",00,Total,UC,2010,35438.8046875
47260,"Virginia Beach, VA-NC",00000,Metro Total,00,Total,TOTAL,2010,5423.12353515625
47260,"Virginia Beach, VA-NC",37029,"Camden County, North Carolina",00,Total,EX,2010,6.11822462081909
47260,"Virginia Beach, VA-NC",37053,"Currituck County, North Carolina",00,Total,EX,2010,29.5421504974365
47260,"Virginia Beach, VA-NC",37073,"Gates County, North Carolina",00,Total,EX,2010,6.23154926300049
47260,"Virginia Beach, VA-NC",51073,"Gloucester County, Virginia",00,Total,ES,2010,130.349578857422
47260,"Virginia Beach, VA-NC",51093,"Isle of Wight County, Virginia",00,Total,EX,2010,144.707916259766
47260,"Virginia Beach, VA-NC",51095,"James City County, Virginia",00,Total,ES,2010,619.892211914062
47260,"Virginia Beach, VA-NC",51115,"Mathews County, Virginia",00,Total,EX,2010,20.0056076049805
47260,"Virginia Beach, VA-NC",51175,"Southampton County, Virginia",00,Total,EX,2010,8.00367259979248
47260,"Virginia Beach, VA-NC",51199,"York County, Virginia",00,Total,MS,2010,750.071594238281
47260,"Virginia Beach, VA-NC",51550,"Chesapeake city, Virginia",00,Total,MS,2010,3021.48217773438
47260,"Virginia Beach, VA-NC",51620,"Franklin city, Virginia",00,Total,EX,2010,738.970642089844
47260,"Virginia Beach, VA-NC",51650,"Hampton city, Virginia",00,Total,UC,2010,2528.16821289062
47260,"Virginia Beach, VA-NC",51700,"Newport News city, Virginia",00,Total,UC,2010,8915.0595703125
47260,"Virginia Beach, VA-NC",51710,"Norfolk city, Virginia",00,Total,UC,2010,11662.4892578125
47260,"Virginia Beach, VA-NC",51735,"Poquoson city, Virginia",00,Total,UC,2010,334.704833984375
47260,"Virginia Beach, VA-NC",51740,"Portsmouth city, Virginia",00,Total,UC,2010,2418.67504882812
47260,"Virginia Beach, VA-NC",51800,"Suffolk city, Virginia",00,Total,EX,2010,1414.81323242188
47260,"Virginia Beach, VA-NC",51810,"Virginia Beach city, Virginia",00,Total,UC,2010,3830.96752929688
47260,"Virginia Beach, VA-NC",51830,"Williamsburg city, Virginia",00,Total,UC,2010,8208.4423828125
48620,"Wichita, KS",00000,Metro Total,00,Total,TOTAL,2010,3233.05615234375
48620,"Wichita, KS",20015,"Butler County, Kansas",00,Total,EX,2010,488.510986328125
48620,"Wichita, KS",20079,"Harvey County, Kansas",00,Total,EX,2010,497.174987792969
48620,"Wichita, KS",20173,"Sedgwick County, Kansas",00,Total,ES,2010,3595.0224609375
48620,"Wichita, KS",20191,"Sumner County, Kansas",00,Total,EX,2010,290.775238037109
49180,"Winston, NC",00000,Metro Total,00,Total,TOTAL,2010,5099.5048828125
49180,"Winston, NC",37057,"Davidson County, North Carolina",00,Total,ES,2010,473.016052246094
49180,"Winston, NC",37059,"Davie County, North Carolina",00,Total,EX,2010,177.101989746094
49180,"Winston, NC",37067,"Forsyth County, North Carolina",00,Total,MS,2010,6726.515625
49180,"Winston, NC",37169,"Stokes County, North Carolina",00,Total,EX,2010,142.058044433594
49180,"Winston, NC",37197,"Yadkin County, North Carolina",00,Total,EX,2010,146.818557739258
49660,"Youngstown, OH-PA",00000,Metro Total,00,Total,TOTAL,2010,1820.24060058594
49660,"Youngstown, OH-PA",39099,"Mahoning County, Ohio",00,Total,MS,2010,2271.9873046875
49660,"Youngstown, OH-PA",39155,"Trumbull County, Ohio",00,Total,ES,2010,1527.64367675781
49660,"Youngstown, OH-PA",42085,"Mercer County, Pennsylvania",00,Total,ES,2010,1361.04321289062
99999,U.S. 94 metro areas,00000,Metro Total,00,Total,TOTAL,2010,23281.408203125
10420,"Akron, OH",00000,Metro Total,00,Total,TOTAL,2011,3304.12182617188
10420,"Akron, OH",39133,"Portage County, Ohio",00,Total,ES,2011,639.9375
10420,"Akron, OH",39153,"Summit County, Ohio",00,Total,MS,2011,3773.39453125
10580,"Albany, NY",00000,Metro Total,00,Total,TOTAL,2011,6283.81982421875
10580,"Albany, NY",36001,"Albany County, New York",00,Total,MS,2011,8192.744140625
10580,"Albany, NY",36083,"Rensselaer County, New York",00,Total,ES,2011,4958.45703125
10580,"Albany, NY",36091,"Saratoga County, New York",00,Total,ES,2011,2420.06958007812
10580,"Albany, NY",36093,"Schenectady County, New York",00,Total,MS,2011,6813.39013671875
10580,"Albany, NY",36095,"Schoharie County, New York",00,Total,EX,2011,319.997589111328
10740,"Albuquerque, NM",00000,Metro Total,00,Total,TOTAL,2011,5122.107421875
10740,"Albuquerque, NM",35001,"Bernalillo County, New Mexico",00,Total,MS,2011,5591.04931640625
10740,"Albuquerque, NM",35043,"Sandoval County, New Mexico",00,Total,ES,2011,2712.552734375
10740,"Albuquerque, NM",35057,"Torrance County, New Mexico",00,Total,EX,2011,13.8881607055664
10740,"Albuquerque, NM",35061,"Valencia County, New Mexico",00,Total,EX,2011,645.641784667969
10900,"Allentown, PA-NJ",00000,Metro Total,00,Total,TOTAL,2011,4296.19091796875
10900,"Allentown, PA-NJ",34041,"Warren County, New Jersey",00,Total,ES,2011,1111.18151855469
10900,"Allentown, PA-NJ",42025,"Carbon County, Pennsylvania",00,Total,ES,2011,1146.17272949219
10900,"Allentown, PA-NJ",42077,"Lehigh County, Pennsylvania",00,Total,MS,2011,5899.22314453125
10900,"Allentown, PA-NJ",42095,"Northampton County, Pennsylvania",00,Total,MS,2011,2892.31909179688
12060,"Atlanta, GA",00000,Metro Total,00,Total,TOTAL,2011,7645.298828125
12060,"Atlanta, GA",13013,"Barrow County, Georgia",00,Total,EX,2011,435.759094238281
12060,"Atlanta, GA",13015,"Bartow County, Georgia",00,Total,EX,2011,509.698760986328
12060,"Atlanta, GA",13035,"Butts County, Georgia",00,Total,EX,2011,267.500274658203
12060,"Atlanta, GA",13045,"Carroll County, Georgia",00,Total,EX,2011,1505.64672851562
12060,"Atlanta, GA",13057,"Cherokee County, Georgia",00,Total,ES,2011,443.973693847656
12060,"Atlanta, GA",13063,"Clayton County, Georgia",00,Total,UC,2011,4965.666015625
12060,"Atlanta, GA",13067,"Cobb County, Georgia",00,Total,UC,2011,4989.6484375
12060,"Atlanta, GA",13077,"Coweta County, Georgia",00,Total,ES,2011,451.299621582031
12060,"Atlanta, GA",13085,"Dawson County, Georgia",00,Total,EX,2011,407.019287109375
12060,"Atlanta, GA",13089,"DeKalb County, Georgia",00,Total,UC,2011,7117.95849609375
12060,"Atlanta, GA",13097,"Douglas County, Georgia",00,Total,MS,2011,1062.43664550781
12060,"Atlanta, GA",13113,"Fayette County, Georgia",00,Total,MS,2011,746.015808105469
12060,"Atlanta, GA",13117,"Forsyth County, Georgia",00,Total,ES,2011,1124.94445800781
12060,"Atlanta, GA",13121,"Fulton County, Georgia",00,Total,UC,2011,16758.77734375
12060,"Atlanta, GA",13135,"Gwinnett County, Georgia",00,Total,UC,2011,2296.79223632812
12060,"Atlanta, GA",13143,"Haralson County, Georgia",00,Total,EX,2011,63.3743591308594
12060,"Atlanta, GA",13149,"Heard County, Georgia",00,Total,EX,2011,21.3052444458008
12060,"Atlanta, GA",13151,"Henry County, Georgia",00,Total,ES,2011,605.828369140625
12060,"Atlanta, GA",13159,"Jasper County, Georgia",00,Total,EX,2011,17.0116996765137
12060,"Atlanta, GA",13171,"Lamar County, Georgia",00,Total,EX,2011,198.177169799805
12060,"Atlanta, GA",13199,"Meriwether County, Georgia",00,Total,EX,2011,75.1491317749023
12060,"Atlanta, GA",13211,"Morgan County, Georgia",00,Total,EX,2011,51.4211616516113
12060,"Atlanta, GA",13217,"Newton County, Georgia",00,Total,ES,2011,1257.19226074219
12060,"Atlanta, GA",13223,"Paulding County, Georgia",00,Total,ES,2011,282.277557373047
12060,"Atlanta, GA",13227,"Pickens County, Georgia",00,Total,EX,2011,122.87264251709
12060,"Atlanta, GA",13231,"Pike County, Georgia",00,Total,EX,2011,9.03335189819336
12060,"Atlanta, GA",13247,"Rockdale County, Georgia",00,Total,MS,2011,838.42578125
12060,"Atlanta, GA",13255,"Spalding County, Georgia",00,Total,ES,2011,692.824401855469
12060,"Atlanta, GA",13297,"Walton County, Georgia",00,Total,EX,2011,222.706085205078
12260,"Augusta, GA-SC",00000,Metro Total,00,Total,TOTAL,2011,2387.56567382812
12260,"Augusta, GA-SC",13033,"Burke County, Georgia",00,Total,EX,2011,117.085578918457
12260,"Augusta, GA-SC",13073,"Columbia County, Georgia",00,Total,ES,2011,1023.88293457031
12260,"Augusta, GA-SC",13181,"Lincoln County, Georgia",00,Total,EX,2011,11.7911291122437
12260,"Augusta, GA-SC",13189,"McDuffie County, Georgia",00,Total,EX,2011,187.819122314453
12260,"Augusta, GA-SC",13245,"Richmond County, Georgia",00,Total,EX,2011,4021.54467773438
12260,"Augusta, GA-SC",45003,"Aiken County, South Carolina",00,Total,ES,2011,1206.88757324219
12260,"Augusta, GA-SC",45037,"Edgefield County, South Carolina",00,Total,EX,2011,33.146915435791
12420,"Austin, TX",00000,Metro Total,00,Total,TOTAL,2011,6175.02880859375
12420,"Austin, TX",48021,"Bastrop County, Texas",00,Total,EX,2011,261.660583496094
12420,"Austin, TX",48055,"Caldwell County, Texas",00,Total,EX,2011,411.263977050781
12420,"Austin, TX",48209,"Hays County, Texas",00,Total,EX,2011,993.742370605469
12420,"Austin, TX",48453,"Travis County, Texas",00,Total,ES,2011,7049.9130859375
12420,"Austin, TX",48491,"Williamson County, Texas",00,Total,ES,2011,5199.25634765625
12540,"Bakersfield, CA",00000,Metro Total,00,Total,TOTAL,2011,2088.44653320312
12540,"Bakersfield, CA",06029,"Kern County, California",00,Total,ES,2011,2088.44653320312
12580,"Baltimore, MD",00000,Metro Total,00,Total,TOTAL,2011,12013.4248046875
12580,"Baltimore, MD",24003,"Anne Arundel County, Maryland",00,Total,MS,2011,3149.75439453125
12580,"Baltimore, MD",24005,"Baltimore County, Maryland",00,Total,MS,2011,4288.83349609375
12580,"Baltimore, MD",24013,"Carroll County, Maryland",00,Total,ES,2011,1318.91711425781
12580,"Baltimore, MD",24025,"Harford County, Maryland",00,Total,MS,2011,1354.74328613281
12580,"Baltimore, MD",24027,"Howard County, Maryland",00,Total,MS,2011,3753.75
12580,"Baltimore, MD",24035,"Queen Anne's County, Maryland",00,Total,EX,2011,123.343803405762
12580,"Baltimore, MD",24510,"Baltimore city, Maryland",00,Total,UC,2011,37937.1640625
12940,"Baton Rouge, LA",00000,Metro Total,00,Total,TOTAL,2011,2789.06030273438
12940,"Baton Rouge, LA",22005,"Ascension Parish, Louisiana",00,Total,ES,2011,730.869201660156
12940,"Baton Rouge, LA",22007,"Assumption Parish, Louisiana",00,Total,EX,2011,82.9139633178711
12940,"Baton Rouge, LA",22033,"East Baton Rouge Parish, Louisiana",00,Total,MS,2011,3768.59204101562
12940,"Baton Rouge, LA",22037,"East Feliciana Parish, Louisiana",00,Total,EX,2011,33.6242866516113
12940,"Baton Rouge, LA",22047,"Iberville Parish, Louisiana",00,Total,EX,2011,575.05810546875
12940,"Baton Rouge, LA",22063,"Livingston Parish, Louisiana",00,Total,ES,2011,480.752166748047
12940,"Baton Rouge, LA",22077,"Pointe Coupee Parish, Louisiana",00,Total,EX,2011,233.405578613281
12940,"Baton Rouge, LA",22091,"St. Helena Parish, Louisiana",00,Total,EX,2011,11.4633560180664
12940,"Baton Rouge, LA",22121,"West Baton Rouge Parish, Louisiana",00,Total,ES,2011,412.097564697266
12940,"Baton Rouge, LA",22125,"West Feliciana Parish, Louisiana",00,Total,EX,2011,38.5345916748047
13820,"Birmingham, AL",00000,Metro Total,00,Total,TOTAL,2011,3848.86499023438
13820,"Birmingham, AL",01007,"Bibb County, Alabama",00,Total,EX,2011,29.6464729309082
13820,"Birmingham, AL",01009,"Blount County, Alabama",00,Total,EX,2011,44.7575874328613
13820,"Birmingham, AL",01021,"Chilton County, Alabama",00,Total,EX,2011,224.902267456055
13820,"Birmingham, AL",01073,"Jefferson County, Alabama",00,Total,MS,2011,4660.65625
13820,"Birmingham, AL",01115,"St. Clair County, Alabama",00,Total,EX,2011,136.111892700195
13820,"Birmingham, AL",01117,"Shelby County, Alabama",00,Total,ES,2011,2067.91772460938
14260,"Boise City, ID",00000,Metro Total,00,Total,TOTAL,2011,3911.8466796875
14260,"Boise City, ID",16001,"Ada County, Idaho",00,Total,MS,2011,4681.93994140625
14260,"Boise City, ID",16015,"Boise County, Idaho",00,Total,EX,2011,1.18807446956635
14260,"Boise City, ID",16027,"Canyon County, Idaho",00,Total,ES,2011,1510.28515625
14260,"Boise City, ID",16045,"Gem County, Idaho",00,Total,EX,2011,227.091644287109
14260,"Boise City, ID",16073,"Owyhee County, Idaho",00,Total,EX,2011,118.422775268555
14860,"Bridgeport, CT",00000,Metro Total,00,Total,TOTAL,2011,7129.95751953125
14860,"Bridgeport, CT",09001,"Fairfield County, Connecticut",00,Total,MS,2011,7129.95751953125
15380,"Buffalo, NY",00000,Metro Total,00,Total,TOTAL,2011,5484.3359375
15380,"Buffalo, NY",36029,"Erie County, New York",00,Total,MS,2011,6071.94287109375
15380,"Buffalo, NY",36063,"Niagara County, New York",00,Total,ES,2011,1364.45593261719
15980,"Cape Coral, FL",00000,Metro Total,00,Total,TOTAL,2011,1511.21752929688
15980,"Cape Coral, FL",12071,"Lee County, Florida",00,Total,MS,2011,1511.21752929688
16700,"Charleston, SC",00000,Metro Total,00,Total,TOTAL,2011,3333.00952148438
16700,"Charleston, SC",45015,"Berkeley County, South Carolina",00,Total,ES,2011,452.369171142578
16700,"Charleston, SC",45019,"Charleston County, South Carolina",00,Total,MS,2011,4319.9130859375
16700,"Charleston, SC",45035,"Dorchester County, South Carolina",00,Total,ES,2011,957.018676757812
16740,"Charlotte, NC-SC",00000,Metro Total,00,Total,TOTAL,2011,7502.22998046875
16740,"Charlotte, NC-SC",37007,"Anson County, North Carolina",00,Total,EX,2011,259.155487060547
16740,"Charlotte, NC-SC",37025,"Cabarrus County, North Carolina",00,Total,ES,2011,725.647705078125
16740,"Charlotte, NC-SC",37071,"Gaston County, North Carolina",00,Total,ES,2011,2012.40991210938
16740,"Charlotte, NC-SC",37097,"Iredell County, North Carolina",00,Total,EX,2011,828.130493164062
16740,"Charlotte, NC-SC",37109,"Lincoln County, North Carolina",00,Total,EX,2011,418.537384033203
16740,"Charlotte, NC-SC",37119,"Mecklenburg County, North Carolina",00,Total,MS,2011,12134.0439453125
16740,"Charlotte, NC-SC",37159,"Rowan County, North Carolina",00,Total,EX,2011,756.789611816406
16740,"Charlotte, NC-SC",37179,"Union County, North Carolina",00,Total,ES,2011,554.471557617188
16740,"Charlotte, NC-SC",45023,"Chester County, South Carolina",00,Total,EX,2011,126.263320922852
16740,"Charlotte, NC-SC",45057,"Lancaster County, South Carolina",00,Total,EX,2011,683.057495117188
16740,"Charlotte, NC-SC",45091,"York County, South Carolina",00,Total,ES,2011,954.217956542969
16860,"Chattanooga, TN-GA",00000,Metro Total,00,Total,TOTAL,2011,4812.9599609375
16860,"Chattanooga, TN-GA",13047,"Catoosa County, Georgia",00,Total,ES,2011,1318.34594726562
16860,"Chattanooga, TN-GA",13083,"Dade County, Georgia",00,Total,EX,2011,59.3442535400391
16860,"Chattanooga, TN-GA",13295,"Walker County, Georgia",00,Total,ES,2011,214.218627929688
16860,"Chattanooga, TN-GA",47065,"Hamilton County, Tennessee",00,Total,MS,2011,5635.115234375
16860,"Chattanooga, TN-GA",47115,"Marion County, Tennessee",00,Total,EX,2011,115.755325317383
16860,"Chattanooga, TN-GA",47153,"Sequatchie County, Tennessee",00,Total,EX,2011,93.2961196899414
16980,"Chicago, IL-IN-WI",00000,Metro Total,00,Total,TOTAL,2011,39197.2421875
16980,"Chicago, IL-IN-WI",17031,"Cook County, Illinois",00,Total,UC,2011,64228.984375
16980,"Chicago, IL-IN-WI",17037,"DeKalb County, Illinois",00,Total,ES,2011,1398.82495117188
16980,"Chicago, IL-IN-WI",17043,"DuPage County, Illinois",00,Total,UC,2011,4811.41943359375
16980,"Chicago, IL-IN-WI",17063,"Grundy County, Illinois",00,Total,EX,2011,1777.7353515625
16980,"Chicago, IL-IN-WI",17089,"Kane County, Illinois",00,Total,MS,2011,2336.00805664062
16980,"Chicago, IL-IN-WI",17093,"Kendall County, Illinois",00,Total,ES,2011,461.753234863281
16980,"Chicago, IL-IN-WI",17097,"Lake County, Illinois",00,Total,UC,2011,4490.35986328125
16980,"Chicago, IL-IN-WI",17111,"McHenry County, Illinois",00,Total,ES,2011,928.951782226562
16980,"Chicago, IL-IN-WI",17197,"Will County, Illinois",00,Total,MS,2011,1777.42785644531
