stco_code,co_name,type,oic,comp_type,largest_city_pop,pop1990,pop2000,pop2010,pop2016,mf_share_1970,mf_share_2016,projected_jobs_2016,job_deficit,percent_job_deficit,yf_jobs_2000,yf_jobs_2010,yf_jobs_2016,prod_1980,prod_1990,prod_2000,prod_2010,prod_2016,incpercap_00,incpercap_10,incpercap_16,incpercap_ch0016,incpercap_ch0010,incpercap_ch1016,incpercap_sigch0016,incpercap_sigch0010,incpercap_sigch1016,epop_00,epop_10,epop_16,epop_ch_0016,epop_ch_0010,epop_ch_1016,epop_sigch_0016,epop_sigch_0010,epop_sigch_1016,medinc00,medinc10,medinc16,medinc_ch_0016,medinc_ch_0010,medinc_ch_1016,medinc_sigch_0016,medinc_sigch_0010,medinc_sigch_1016,score_0016,gscore_0016,pscore_0016,iscore_0016,ext_povrate_1216,nih_nsf_ed_16,hub_share_15,units_16,units_10,fb_share_10,fb_share_16,fb_share_ch_1016,fb_share_sigch_1016,ba_rate_nhw,ba_rate_col,ba_rate_ch,ba_rate_sigch,DissInd_WB2015
42101,Philadelphia County,3,1,1,1564964,1585577,1517550,1526006,1567872,0.228590558,0.029611137,1625.435582,-925.2338595,-0.569222103,60010,55140,61047,73655.17077,86364.88258,92590.91311,107793.0928,105496.1358,23574.64163,22605.38412,25483.32638,1908.684744,-969.2575095,2877.942254,1,1,1,0.629041011,0.613483765,0.668882298,0.039841287,-0.015557246,0.055398533,1,1,1,42852.81778,37775.62592,41449,-1403.817782,-5077.191867,3673.374085,1,1,1,0.158334776,-0.229721622,0.196113824,0.508612124,0.309543568,689215965,0.727599312,3175,984,0.11609128,0.147991035,0.031899755,1,0.426704636,0.193191491,0.233513145,1,0.696086494
44003,Kent County,2,0,0,81676,161135,167090,166158,164614,0.373915798,0.075110253,73.30582622,5.558081544,0.075820461,8961,7380,6604,64729.41179,78223.11917,93276.38315,111724.1397,107629.2002,33175.98568,32198.19439,36865.77794,3689.792261,-977.7912948,4667.583556,1,0,1,0.787049333,0.733221117,0.792528193,0.00547886,-0.053828217,0.059307076,0,1,1,66367.09244,59248.43374,63101,-3266.092445,-7118.658706,3852.566261,0,1,0,-0.120327588,-0.665490326,0.429422251,-0.124914689,0,NA,0.304616203,178,216,0.053659476,0.060517331,0.006857855,0,0.313120366,0.404278364,-0.091157999,0,0.350200227
44007,Providence County,3,1,2,179002,596270,621602,626667,633673,0.369228735,0.074344793,490.6586404,-189.8754997,-0.386980854,30557,23142,25119,58791.2581,75986.5885,89662.21936,104969.0739,102642.739,27682.75341,27668.9718,30224.8691,2542.115698,-13.78160518,2555.897303,1,0,1,0.725450927,0.694954696,0.730122647,0.00467172,-0.030496232,0.035167952,0,1,1,51499.75987,50420.57744,52369,869.2401278,-1079.182434,1948.422561,0,0,0,-0.017219389,-0.570270175,0.280679949,0.23793206,0.091220124,96147733,0.458222701,480,297,0.175281866,0.190200624,0.014918758,1,0.346864193,0.180645588,0.166218605,1,0.528285915
45019,Charleston County,1,0,0,123579.582,295633,309969,350209,396484,0.161429111,0.061470185,155.8574861,104.1480513,0.668226172,29720,23600,27636,79702.30156,82950.31559,80006.15723,88237.02805,89479.51463,30568.23954,31271.51609,36875.20886,6306.969321,703.2765485,5603.692772,1,0,1,0.716567848,0.72405437,0.748160673,0.031592824,0.007486522,0.024106303,1,0,1,52698.4011,50869.71206,56827,4128.598897,-1828.689043,5957.287939,1,1,1,0.744377124,0.394508691,0.828351885,1.010270798,0.202840179,113355419,0.439793698,3970,1361,0.058657342,0.046105265,-0.012552077,1,0.527901833,0.180871986,0.347029846,1,0.490927257
45045,Greenville County,2,0,0,63773,319813,379616,451225,498766,0.36255431,0.104424755,184.6756524,96.72923005,0.523779008,33406,25713,23187,48867.32126,62581.1985,73686.30407,89769.92156,87506.15044,31284.17425,27715.91339,30628.73534,-655.4389149,-3568.260863,2912.821948,0,1,1,0.752003623,0.701825048,0.75554441,0.003540788,-0.050178575,0.053719363,0,1,1,57352.19537,49618.94352,55342,-2010.195372,-7733.251855,5723.056483,0,1,1,-0.20186095,-0.341262318,-0.189419129,-0.074901402,0.130656869,572171,0.376833994,3799,1304,0.078772863,0.075742934,-0.00302993,0,0.388000441,0.215547477,0.172452964,1,0.415641638
45079,Richland County,1,0,0,133443.084,285719,320677,384504,409549,0.096683629,0.041868243,214.59691,15.84317702,0.07382761,20913,15139,14999,61150.52824,70707.65619,79631.02887,94155.89739,93136.27782,31365.3558,28102.84731,30308.6009,-1056.754905,-3262.508489,2205.753583,0,1,1,0.737115352,0.699720151,0.724291915,-0.012823437,-0.037395201,0.024571764,0,1,1,55696.39795,50431.55873,52030,-3666.39795,-5264.839225,1598.441275,1,1,0,-0.475823699,-0.583937908,-0.336569573,-0.506963617,0.123099021,52432080,0.466290592,2151,1274,0.052513966,0.055324271,0.002810305,0,0.500814905,0.294068053,0.206746852,1,0.432219251
45091,York County,2,0,0,71493,131497,164614,226073,258526,0.491335164,0.123028391,39.3484205,51.14240623,1.299732126,9222,7790,8734,53616.01799,62586.18609,74282.33365,89437.29187,86444.83683,29008.4705,26133.14081,31054.45892,2045.988418,-2875.329693,4921.318111,1,1,1,0.763569426,0.727097514,0.761839311,-0.001730115,-0.036471912,0.034741797,0,1,1,62077.07185,55781.64156,60767,-1310.071852,-6295.430294,4985.358442,0,1,1,0.344723944,0.875849255,0.236819133,-0.078496558,0,12687,0.166881264,2457,938,0.036859334,0.050702831,0.013843496,1,0.345988128,0.160857848,0.18513028,1,0.41706812
46099,Minnehaha County,1,0,0,148109.786,123809,148281,169468,187318,0.152848624,0.08594658,87.23917564,40.91087427,0.46895072,10791,9365,9341,55285.76109,57982.58881,69200.30735,93437.67928,95458.88602,29579.84706,29048.99488,31747.99923,2168.152166,-530.8521771,2699.004343,1,0,1,0.84421529,0.80739633,0.848630929,0.00441564,-0.03681896,0.041234599,0,1,1,59327.16587,54075.14962,60038,710.8341347,-5252.016245,5962.85038,0,1,1,0.538653775,0.266775042,1.143103302,0.206082982,0,413865,0.552282745,2772,894,0.067087483,0.070916837,0.003829353,0,0.358895649,0.148791746,0.210103903,0,0.475692781
46103,Pennington County,1,0,0,73395,81343,88565,100948,109372,0.082837802,0.043312857,48.99653059,8.40674066,0.171578284,8459,5936,6422,52922.40962,57529.1838,67486.33018,82353.71202,86993.8757,26802.3875,28194.66203,28826.31644,2023.928938,1392.274534,631.6544038,0,0,0,0.789247409,0.780621502,0.747584585,-0.041662824,-0.008625908,-0.033036917,1,0,1,52245.42622,50188.87229,50950,-1295.42622,-2056.553928,761.1277086,0,0,0,-9.89687e-4,-0.058597052,0.782677057,-0.727049066,0,3267679,0.384884827,718,555,0.008988831,0.024256665,0.015267835,1,0.324146756,0.163466225,0.160680532,0,0.374612526
47037,Davidson County,2,0,0,654078,510785,569891,626681,684410,0.208047595,0.040570266,433.93653,61.03229454,0.140647976,42363,33854,42175,66998.90485,70372.01387,84454.64141,99814.31325,101794.3892,33160.94342,29462.0918,33920.62556,759.6821409,-3698.851621,4458.533762,0,1,1,0.75838182,0.715184542,0.782192491,0.023810671,-0.043197277,0.067007948,1,1,1,55467.81985,47895.97965,54855,-612.8198548,-7571.840206,6959.020351,0,1,1,0.209173287,0.112090335,0.135391677,0.38003785,0.146457928,347356367,0.533210995,9566,1608,0.118014815,0.121484198,0.003469383,0,0.480601326,0.262005264,0.218596063,1,0.485931034
47065,Hamilton County,2,0,0,176220,285536,307896,336463,357738,0.37369077,0.111435295,194.1270303,14.01444048,0.072192113,19020,15698,14299,66718.62735,73540.88871,87673.9226,100280.5503,99505.05925,30491.84803,28183.3478,30533.05409,41.2060579,-2308.500223,2349.706281,0,1,1,0.739346664,0.699131248,0.709854226,-0.029492439,-0.040215417,0.010722978,1,1,0,54259.42224,48246.28269,47898,-6361.422242,-6013.13955,-348.2826913,1,1,0,-0.614130766,-0.502660808,-0.278670764,-1.061060725,0.25603476,3530307,0.331574234,2049,817,0.046597331,0.046799613,2.02283e-4,0,0.347185385,0.182622582,0.164562803,1,0.592530205
47093,Knox County,1,0,0,185196,335749,382032,432226,456132,0.185073298,0.052459988,196.0411081,52.87405652,0.269709027,23037,19807,18687,63107.33215,67084.94137,79298.09577,92696.45903,94658.55411,31156.36378,29262.48514,30418.10748,-738.2563061,-1893.878648,1155.622342,0,1,0,0.739925914,0.727443217,0.754937129,0.015011215,-0.012482697,0.027493912,1,0,1,52202.21938,47889.39088,52102,-100.2193844,-4312.828508,4212.609123,0,1,1,0.020889112,-0.051200815,-0.179745784,0.293613936,0.236081961,40449915,0.410525311,2122,1610,0.0433587,0.044059614,7.00914e-4,0,0.388706197,0.359387537,0.029318661,0,0.516859302
47113,Madison County,2,0,0,66914,77983,91837,98294,97663,0.311491419,0.144432425,49.49132527,10.97960809,0.221849143,6498,4680,4818,56233.73903,64041.43127,78610.79834,85507.04131,84863.06877,27683.9502,25583.06089,24707.49365,-2976.456551,-2100.889316,-875.5672342,1,0,0,0.742908561,0.664430063,0.648134153,-0.094774408,-0.078478498,-0.01629591,1,1,0,51544.36048,44406.12677,41791,-9753.360476,-7138.23371,-2615.126766,1,1,0,-1.429071396,-0.659578313,-1.131605148,-2.496030727,0.249118289,399664,0.50296333,223,222,0.039930891,0.021758496,-0.018172395,1,0.240542702,0.159519168,0.081023533,0,0.439685062
47125,Montgomery County,2,0,0,148966,100542,134768,172331,195734,0.234851349,0.079575792,27.01552356,25.93304487,0.959931234,4480,5773,5344,55505.69384,60920.28166,74506.9847,84565.12712,89081.36521,24562.75805,23163.35104,24989.76599,427.0079394,-1399.407009,1826.414949,0,1,1,0.717895217,0.684716281,0.65889216,-0.059003057,-0.033178936,-0.025824122,1,1,0,54330.50445,51285.90282,56112,1781.495546,-3044.601631,4826.097177,0,0,1,0.078816314,0.845152763,0.063663272,-0.672367093,0.046578351,257744,0.318094276,1531,1800,0.051913656,0.046236219,-0.005677438,0,0.271792372,0.229946662,0.041845711,0,0.342080645
47149,Rutherford County,2,0,0,126061,118570,182023,262604,308251,0.258705798,0.207575709,32.92197058,96.0546035,2.917644412,10570,7995,10960,65775.20403,60449.98349,72081.79089,96653.09752,102326.4942,28346.17314,25035.92174,28123.939,-222.2341476,-3310.251399,3088.017252,0,1,1,0.789169306,0.740867669,0.774542908,-0.014626399,-0.048301637,0.033675239,0,1,1,64548.22407,56541.54659,61157,-3391.224065,-8006.677474,4615.453409,1,1,1,0.784731109,1.970461472,0.843513947,-0.459782093,0,1031877,0.297550839,2826,1123,0.061826041,0.071045998,0.009219957,0,0.331641216,0.276361644,0.055279573,0,0.278541792
47157,Shelby County,2,0,0,654454,826329,897472,927644,934603,0.231139863,0.066183089,527.4883025,-6.961287799,-0.013197047,50060,37625,36987,65501.10383,70730.58769,86639.64436,101724.7132,99259.21088,29326.82832,26288.1118,28427.809260000002,-899.0190592,-3038.716519,2139.69746,1,1,1,0.722380805,0.690978984,0.718218567,-0.004162237,-0.03140182,0.027239583,0,1,1,55183.491,48306.67977,47690,-7493.491005,-6876.811237,-616.6797676,1,1,0,-0.634502682,-0.71714502,-0.417980431,-0.768382596,0.392652752,46527257,0.52673523,2338,1548,0.063472654,0.061142539,-0.002330116,0,0.443673142,0.214644021,0.229029121,1,0.651597339
47165,Sumner County,2,0,0,55964,103281,130449,160645,180063,0.435694791,0.135670713,20.28939837,34.61248551,1.70593947,5035,5159,6044,55308.04473,63976.69901,76705.66288,89417.10327,92770.38867,29444.36428,25621.19968,30151.24461,706.8803347,-3823.164592,4530.044927,0,1,1,0.765599074,0.701417272,0.775219713,0.009620639,-0.064181802,0.073802441,0,1,1,64155.18124,51732.84119,60503,-3652.181243,-12422.34005,8770.158812,1,1,1,0.401656889,1.149937785,0.158691244,-0.103658363,0,NA,0.591046278,1341,454,0.044793798,0.034526805,-0.010266994,0,0.271369187,0.260434057,0.01093513,0,0.435971704
47179,Washington County,2,0,0,64277.182,92315,107198,122979,127440,0.308082524,0.077112716,50.30935613,12.92881803,0.256986354,5944,4575,5241,60959.54833,65946.66529,74398.86613,89792.90867,93727.65606,27295.02329,27846.14536,27380.31126,85.28796968,551.1220646,-465.8340949,0,0,0,0.706084464,0.67516838,0.729334841,0.023250377,-0.030916085,0.054166462,0,1,1,46156.05001,46355.30514,46276,119.9499884,199.2551266,-79.30513818,0,0,0,0.200662237,-0.093631579,0.246843259,0.44877503,0.202162422,4396322,0.271379644,355,598,0.03860935,0.03717828,-0.00143107,0,0.320588937,0.28112713,0.039461807,0,0.506167687
47187,Williamson County,2,0,0,72610,81022,126638,183182,219107,0.301614783,0.020558457,13.99013437,113.952215,8.145183736,13040,13250,18575,59783.43569,66357.3956,82109.92096,100267.533,103845.9068,45083.01497,40274.47918,47591.0084,2507.993432,-4808.53579,7316.529222,0,1,1,0.789078603,0.759405572,0.770147319,-0.018931284,-0.029673031,0.010741748,1,1,0,96315.00423,88435.5954,106054,9738.995772,-7879.408826,17618.4046,1,1,1,1.56346492,3.776560091,0.56820509,0.345629579,0,NA,0.53056735,2759,569,0.064444263,0.082685628,0.018241365,1,0.567433128,0.506259415,0.061173713,0,0.364904446
48027,Bell County,1,0,0,140613,191216,237974,310235,340411,0.145885996,0.052878247,69.20485651,53.93759723,0.779390349,9920,9668,11192,72394.71223,74662.05654,87193.09454,99896.00349,96229.00831,24645.56406,25053.05192,26090.1177,1444.553636,407.4878624,1037.065774,1,0,0,0.71,0.693259894,0.709829322,-6.33702e-4,-0.017203131,0.016569429,0,0,0,51391.0459,55098.60553,52275,883.9540999,3707.559632,-2823.605532,0,1,0,0.266682948,0.723257614,-0.079590899,0.156382129,0.114936892,0,0.219816801,2107,1914,0.08401278,0.080499749,-0.003513031,0,0.277679106,0.163900017,0.113779088,1,0.39699826
48029,Bexar County,1,0,0,1468037,1185392,1392931,1714773,1928680,0.125577265,0.040053761,528.9541394,346.6753693,0.655397781,75627,75304,82572,73724.21975,74607.99534,85815.14268,97849.26669,101037.7258,25917.79044,25250.18787,25934.97996,17.1895175,-667.6025708,684.7920883,0,1,1,0.700944039,0.721731057,0.730636168,0.029692129,0.020787018,0.008905111,1,1,0,53420.37338,52623.42353,53210,-210.3733798,-796.9498485,586.5764687,0,0,0,0.383679749,0.745597685,-0.107428899,0.512870461,0.102880778,74191235,0.491961129,7600,4653,0.135027092,0.136322251,0.00129516,0,0.434303839,0.204685382,0.229618457,1,0.414231436
48039,Brazoria County,2,0,0,103289.7,191707,241767,313166,354195,0.305899679,0.114027374,62.79510629,45.47882599,0.724241564,10499,10015,12731,94205.80422,102524.2158,109247.453,141001.0199,134149.8737,28866.03935,31164.70673,31705.92743,2839.888081,2298.667381,541.2207002,1,1,0,0.686906035,0.715683597,0.720720154,0.033814118,0.028777562,0.005036557,1,1,0,67781.76785,70975.3497,74799,7017.232149,3193.581851,3823.650297,1,0,0,1.028752865,1.236438509,0.661549306,1.188270781,0,0,0.265568035,2930,1979,0.123503151,0.128183628,0.004680477,0,0.268142702,0.282668418,-0.014525716,0,0.364877495
48041,Brazos County,1,0,0,109038,121862,152415,194851,220417,0.056010572,0.04611139,45.93217669,59.39095733,1.293014214,9086,8446,9842,64960.69323,65973.86573,80790.86794,88384.54471,91829.84718,24452.85041,23037.50589,28386.92586,3934.075447,-1415.344516,5349.419963,1,1,1,0.748896998,0.728412153,0.750392988,0.00149599,-0.020484845,0.021980835,0,0,0,40564.24929,38881.44148,41559,994.7507085,-1682.807815,2677.558524,0,0,0,0.539640394,0.74441774,0.643045677,0.231457765,0.352997373,130815740,0.565100535,2769,978,0.12315208,0.134036848,0.010884768,0,0.490107246,0.24952291099999999,0.240584335,1,0.397111022
48061,Cameron County,1,0,0,182733,260120,335227,406220,422135,0.154089621,0.039339979,82.91060412,58.60606255,0.706858467,16762,15122,13687,66915.80531,70088.07566,80858.20396,88206.52262,85937.02362,15271.89928,14731.81045,16022.77884,750.8795617,-540.0888212,1290.968383,1,0,1,0.587917972,0.635435391,0.660685841,0.072767869,0.047517419,0.02525045,1,1,0,36454.02488,34850.21116,37061,606.9751161,-1603.81372,2210.788836,0,0,0,0.380638579,0.137322115,-0.302236872,1.306830494,0.427654613,-667740,0.387061439,1569,1258,0.254329084,0.22693688,-0.027392204,1,0.348109392,0.144350968,0.203758424,1,0.484212021
48085,Collin County,2,0,0,277585,264035,491675,782341,939585,0.220446747,0.06241526,29.32872386,368.4079564,12.56133605,41872,47117,53402,78448.06926,97940.11073,97354.81107,110758.7781,111814.6501,46211.10329,38413.48568,41317.76831,-4893.334979,-7797.61761,2904.282631,1,1,1,0.801,0.788062227,0.801267053,6.98795e-4,-0.012506031,0.013204825,0,NA,NA,98727.61815,84654.73842,89638,-9089.618148,-14072.87972,4983.261576,1,1,1,0.796094546,3.669343066,-0.837517349,-0.44354208,0.033167866,0,0.538528386,13154,4533,0.174940101,0.198066168,0.023126067,1,0.530639416,0.494303451,0.036335966,0,0.289396429
48091,Comal County,2,0,0,58213.952,51832,78021,108472,134788,0.291525532,0.058163119,14.2526802,39.20727865,2.75087058,5302,5218,8315,63450.91901,62339.3864,87221.29856,95927.13769,91564.49612,30665.63342,35547.93766,37476.36082,6810.727397,4882.304235,1928.423163,1,1,0,0.743340101,0.724051717,NA,NA,-0.019288385,NA,NA,0,NA,64318.2522,68891.10151,77425,13106.7478,4572.849304,8533.898495,1,1,1,1.464358936,2.531003395,0.635583328,1.226490085,0,NA,0.22071832,3089,846,0.081503355,0.05836573,-0.023137625,0,0.41161081,0.231225871,0.180384939,1,0.338600749
48113,Dallas County,2,0,0,1218190.053,1852134,2218899,2368139,2574984,0.223993373,0.063038087,1229.574176,490.5517282,0.398960663,176562,161497,175925,72495.60253,79535.7682,98599.96643,120168.9361,123717.4887,31588.08393,27299.6078,30114.68584,-1473.398098,-4288.476134,2815.078037,1,1,1,0.728847686,0.728,0.763468299,0.034620614,-4.35589e-4,0.035056203,1,0,1,60383.64267,51458.30902,54399,-5984.642671,-8925.333649,2940.690977,1,1,1,0.008319996,0.034804941,-0.059399057,0.049554105,0.149097389,199671071,0.603468281,18059,5485,0.234247278,0.24429045,0.010043172,1,0.489489226,0.199554468,0.289934758,1,0.499013949
48121,Denton County,1,0,0,131152,274197,432976,662614,806180,0.145064958,0.065578569,45.04617315,195.2862616,4.335246437,28634,28174,31421,62384.44126,59906.11036,81014.19381,94718.79757,99554.97348,37817.88871,34470.98682,39120.85794,1302.969237,-3346.901886,4649.871122,1,1,1,0.803607915,0.794616698,0.811155435,0.007547521,-0.008991216,0.016538737,0,NA,NA,81139.64873,74554.15101,80613,-526.648734,-6585.497727,6058.848993,0,1,1,1.024313152,2.623828375,0.298767594,0.150343486,0,7206289,0.312957771,7428,2096,0.136563362,0.143949242,0.007385881,0,0.474474936,0.392948904,0.081526032,1,0.366945524
48135,Ector County,1,0,0,117162.787,118934,121123,137130,157462,0.11789547,0.059808643,63.55234428,6.155989052,0.096864862,5806,6750,9101,78645.75212,86992.07423,104373.96,126614.4105,161574.0894,20985.39443,24030.94027,28652.53729,7667.142865,3045.545843,4621.597022,1,1,1,0.674042553,0.71840498,0.699847859,0.025805306,0.044362427,-0.018557121,0,1,0,43418.68794,46431.07602,53254,9835.312056,3012.388071,6822.923984,1,0,0,2.532117691,2.321571956,3.513510326,1.76127079,0,NA,0.335930652,448,708,0.122519961,0.127827666,0.005307706,0,0.249671485,0.089604711,0.160066774,1,0.404514665
48141,El Paso County,2,0,0,678570,591610,679622,800647,837918,0.224147956,0.054837866,222.292102,85.90375804,0.38644539,32909,34036,31448,71899.87851,69313.65624,84876.11181,95480.00878,98570.30229,18824.78421,18566.65745,19935.00748,1110.223277,-258.1267581,1368.350035,1,0,1,0.613915203,0.663957184,0.701998038,0.088082835,0.050041981,0.038040854,1,1,1,43277.91729,39549.1037,42165,-1112.917288,-3728.813587,2615.896298,0,1,1,0.549543912,0.181132883,0.160704603,1.306794251,0.19787957,32924402,0.457070733,3054,4549,0.261733251,0.250462456,-0.011270796,0,0.367497309,0.195769973,0.171727336,1,0.443956416
48157,Fort Bend County,2,0,0,87987,225421,354452,585375,741237,0.323312158,0.072434113,28.02028261,152.2332007,5.432964498,16302,21007,28867,77768.32021,81949.65216,106414.6634,105089.4671,100920.0973,35010.72143,33460.34198,38050.27121,3039.549782,-1550.379457,4589.929239,1,1,1,0.745036809,0.743723737,0.746973116,0.001936306,-0.001313072,0.003249379,0,0,0,88965.66096,83753.17479,90680,1714.339042,-5212.486164,6926.825206,0,1,1,0.944807955,3.184630508,-0.558735692,0.208529048,0,0,0.32318563,10279,4954,0.244394004,0.278496621,0.034102618,1,0.520754804,0.408307661,0.112447143,1,0.48809866
48167,Galveston County,1,0,0,96284.169,217399,250158,291309,329431,0.194166275,0.051997887,100.5445076,7.246487872,0.072072439,9910,10738,11183,77095.89036,88052.16835,97236.30666,135439.5697,129844.5324,30189.33269,31849.95466,34557.12177,4367.78908,1660.621972,2707.167108,1,1,1,0.718811007,0.7436078,0.723909999,0.005098991,0.024796792,-0.019697801,0,1,0,59122.28184,64047.25598,64939,5816.718159,4924.974144,891.7440154,1,1,0,0.932012748,0.717933448,1.370337776,0.70776702,0.031801278,77789685,0.330150115,2241,1971,0.092137235,0.10089518,0.008757945,0,0.338577956,0.214058509,0.124519448,1,0.431809715
48183,Gregg County,2,0,0,80189.229,104948,111379,121730,123745,0.251126762,0.099174361,58.3399265,18.24647241,0.31276132,8317,7255,8018,67293.36361,79093.81159,92265.22132,109565.549,115976.702,26116.01311,23079.56952,24394.87302,-1721.140091,-3036.443592,1315.303501,1,1,0,0.717380636,0.706099569,0.691810939,-0.025569697,-0.011281067,-0.01428863,0,0,0,48790.27318,44307.29519,44219,-4571.273182,-4482.977996,-88.29518668,1,1,0,-0.221055576,0.362979692,-0.160539047,-0.865607374,0.06467753,NA,0.272695247,157,476,0.101744711,0.109555942,0.007811231,0,0.273606615,0.10484097,0.168765645,1,0.319031217
48201,Harris County,1,0,0,2239119.68,2818198,3400578,4092459,4589928,0.171722673,0.072810762,1749.91661,619.9346667,0.354265262,230203,237508,247955,86686.94665,97362.38915,115667.6657,136711.9462,156490.0948,29873.03852,27790.53944,30766.17845,893.139933,-2082.499075,2975.639008,1,1,1,0.704768944,0.7237088,0.747016063,0.042247119,0.018939856,0.023307263,1,1,1,59371.76647,55369.84331,56377,-2994.766469,-4001.923158,1007.156689,1,1,1,0.671707418,0.784416529,0.784752677,0.445953047,0.144421089,395504293,0.537202016,22661,15039,0.253969389,0.26270935,0.00873996,1,0.476834744,0.219567505,0.257267239,1,0.496435207
48209,Hays County,1,0,0,60650,65614,97589,157107,204470,0.061728086,0.065725079,15.67157644,49.45793399,3.155900376,6394,6889,8521,61528.27097,63377.98376,75030.37458,83487.13703,87893.66546,29761.71489,29170.573,31119.23329,1357.518398,-591.1418886,1948.660287,0,0,0,0.783114487,0.745145756,0.774625095,-0.008489392,-0.037968731,0.029479339,0,1,0,62727.96192,62957.91235,64658,1930.038084,229.9504372,1700.087646,0,0,0,0.934440872,2.567548585,0.12575846,0.11001557,0.139345911,5821074,0.27473097,2441,2380,0.065749912,0.096630313,0.030880401,1,0.452844539,0.225475511,0.227369028,1,0.334995539
48215,Hidalgo County,1,0,0,139832,383546,569463,774769,849843,0.08927775,0.024875031,86.02351489,166.4598184,1.935050185,32353,32435,31762,64032.31542,65524.82412,79143.14863,81250.51031,83346.24875,13762.05524,14789.1822,16073.11268,2311.057446,1027.126964,1283.930482,1,1,1,0.574829645,0.653215873,0.673782817,0.098953172,0.078386228,0.020566944,1,1,1,34653.2755,37042.07597,36176,1522.724501,2388.800471,-866.07597,0,1,0,1.112013159,1.12393986,0.338672589,1.873427027,0.404320942,11777682,0.332399491,4568,3552,0.288694723,0.267163464,-0.021531258,1,0.291163296,0.171368055,0.119795241,1,0.571626248
48245,Jefferson County,3,1,1,118125,239396,252051,252273,254679,0.304710162,0.127878394,163.0180656,-37.11506002,-0.227674521,10884,11524,12135,84105.74079,102342.4126,114476.9032,151747.0961,181540.4647,25730.45973,23835.27223,27099.85218,1369.392452,-1895.187496,3264.579948,1,1,1,0.631612583,0.6027968,0.642247972,0.01063539,-0.028815782,0.039451172,0,1,1,48372.14252,42336.15424,45390,-2982.14252,-6035.988279,3053.845759,0,1,0,0.724708305,0.408888423,1.87978164,-0.114545148,0.247644996,1457297,0.297143922,602,1111,0.088303816,0.112070489,0.023766673,1,0.258560207,0.121145301,0.137414906,1,0.49762396
48303,Lubbock County,1,0,0,248665,222636,242628,278831,303137,0.099440991,0.032873917,133.9767758,8.527806465,0.063651378,15059,14234,14621,67296.53952,68423.4503,81053.81574,93022.68859,95583.5013,24828.24978,24751.88389,26952.69164,2124.441853,-76.36589021,2200.807743,1,0,1,0.740706838,0.74927362,0.759632326,0.018925488,0.008566781,0.010358707,1,0,0,44876.57019,46386.05274,49136,4259.429814,1509.482555,2749.947259,1,0,0,0.508070171,0.231753193,0.3871118,0.905345519,0.074128368,17312732,0.399532971,2638,1450,0.057665476,0.057660398,-5.07823e-6,0,0.412583072,0.162572909,0.250010163,1,0.411574599
48309,McLennan County,2,0,0,132001,189123,213517,234906,247934,0.275463738,0.141011411,96.87189843,18.59026283,0.191905631,9524,8911,10094,68852.72982,71973.96054,86434.56442,102461.5533,103929.3218,24708.02936,21831.48893,25971.20574,1263.1763780000001,-2876.540428,4139.716805,0,1,1,0.726392869,0.739065836,0.782458732,0.056065862,0.012672967,0.043392895,1,0,1,46774.88339,42984.05015,46860,85.11660859,-3790.83324,3875.949849,0,1,1,0.480291324,0.195636905,0.285162865,0.960074202,0.126690769,2674994,0.280253924,1762,602,0.072732896,0.087636226,0.01490333,0,0.303654385,0.075558873,0.228095513,1,0.436304594
48329,Midland County,1,0,0,133183,106611,116009,136872,162565,0.024118407,0.03428816,53.60760837,32.04434195,0.597757351,8503,10532,14027,128989.7061,168539.2721,156189.6589,180642.0013,287543.1261,28425.1329,32230.42597,36088.27927,7663.146364,3805.293068,3857.8532959999998,1,1,0,0.732767633,0.745027952,0.77748927,0.044721637,0.012260319,0.032461318,1,0,0,54471.27511,58387.50087,65349,10877.72489,3916.225759,6961.499131,1,1,1,3.19167089,3.495277545,4.173602932,1.906132194,0,NA,0.383341578,672,394,0.074991787,0.121459109,0.046467322,1,0.379644984,0.138881962,0.240763022,1,0.402914605
48339,Montgomery County,1,0,0,76362,182200,293768,455746,556203,0.094168593,0.063797764,24.23205895,151.6031242,6.256303871,18631,24753,26955,91790.13659,88013.86221,99472.76931,102129.799,118763.0475,33976.43396,33611.52937,37619.74927,3643.315311,-364.90459070000003,4008.219902,1,0,1,0.724954486,0.728646648,0.741629261,0.016674775,0.003692162,0.012982613,0,NA,NA,70892.65998,71593.59614,71123,230.3400232,700.9361616,-470.5961384,0,0,0,1.573236366,3.798711674,0.571868823,0.349128599,0.028114217,0,0.315853607,5537,2932,0.131580897,0.136723462,0.005142566,0,0.347133819,0.301144004,0.045989815,0,0.369107301
48355,Nueces County,1,0,0,324508,291304,313645,340223,361350,0.108874243,0.045324104,163.250888,1.815558955,0.011121281,17975,18223,19082,84852.14579,91003.37373,100321.8496,117096.4046,131603.4408,23882.15483,24467.0851,26887.3154,3005.160572,584.9302711,2420.2303,1,0,1,0.681335925,0.682,0.740580839,0.059244914,7.61081e-4,0.058483833,1,0,1,50118.53492,46112.6187,54318,4199.465081,-4005.916214,8205.381296,1,1,1,1.006587405,0.378846624,1.165117801,1.475797792,0.105575768,1207806,0.384450099,1237,999,0.072180451,0.0835229,0.011342449,0,0.349451558,0.153043887,0.196407671,1,0.357720046
